"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Arrow Storm","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","KTK-98","False","False","0.35"
"1","1","Arrow Volley Trap","zen","Near Mint","Italian","","","2025-02-16 22:29:52.167000","2","False","False","0.35"
"1","1","Arrow Volley Trap","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","2","False","False","0.35"
"1","1","Arrow Volley Trap","zen","Near Mint","English","","","2025-02-16 22:29:52.167000","2","False","False","0.35"
"1","1","Artificer's Assistant","dom","Near Mint","English","","","2025-04-20 01:45:12.920000","44","False","False","0.35"
"1","1","Artificer's Assistant","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DOM-44","False","False","0.39"
"6","6","Artillerize","nph","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","79","False","False","0.35"
"1","1","Artisan of Kozilek","mm2","Near Mint","English","","","2025-03-04 03:01:15.437000","2","False","False","0.79"
"1","1","Artisan of Kozilek","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","CM2-14","False","False","0.69"
"5","5","Arwen's Gift","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","39","False","False",""
"1","1","Ascendant Acolyte","nec","Near Mint","Spanish","","","2025-05-24 13:34:17.540000","24","False","False","0.49"
"1","1","Ascendant Packleader","vow","Near Mint","English","","","2025-02-16 22:29:52.167000","186","False","False","0.49"
"1","1","Ascendant Spirit","khm","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","43","False","False","0.49"
"1","1","Ash Barrens","dsc","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","260","False","False","0.35"
"1","1","Ash, Party Crasher","woe","Near Mint","English","","","2025-02-16 22:30:24.253000","201","False","False","0.04"
"1","1","Ashen-Skin Zubera","chk","Near Mint","Spanish","foil","","2025-02-16 22:29:52.167000","101","False","False","1.99"
"1","1","Ashes of the Abhorrent","xln","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","2","False","False","0.99"
"1","1","Ashiok, Nightmare Weaver","ths","Near Mint","English","","","2025-04-20 01:45:12.920000","188","False","False","2.79"
"1","1","Ashnod, Flesh Mechanist","bro","Near Mint","English","foil","","2025-04-24 02:34:44.070000","323","False","False","0.79"
"1","1","Ashnod's Altar","plst","Near Mint","English","","","2025-04-20 01:45:12.920000","EMA-218","False","False","10.99"
"1","1","Ashnod's Altar","brr","Near Mint","Spanish","","","2025-05-24 13:34:17.540000","67","False","False","10.99"
"1","1","Ashroot Animist","fdn","Near Mint","English","","","2025-06-08 17:41:23.943000","117","False","False","0.49"
"2","2","Assault // Battery","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","210","False","False",""
"1","1","Assault Griffin","m12","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","8","False","False","0.35"
"3","3","Assault on Osgiliath","ltr","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","285","False","False","0.69"
"1","1","Assault Strobe","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","82","False","False","0.79"
"1","1","Assault Suit","cmm","Near Mint","English","","","2025-05-24 13:34:17.540000","369","False","False","0.35"
"1","1","Assemble the Legion","onc","Near Mint","English","","","2025-04-20 01:45:12.920000","115","False","False","0.49"
"1","1","Assemble the Legion","pip","Near Mint","English","","","2025-02-26 22:56:15.417000","210","False","False","0.49"
"1","1","Assimilation Aegis","otj","Near Mint","Spanish","","","2025-05-24 13:34:17.540000","192","False","False","1.29"
"3","3","Astral Confrontation","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","6","False","False","0.35"
"3","3","Astral Confrontation","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","6","False","False","0.35"
"1","1","Astral Slide","ons","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","4","False","False","0.79"
"1","1","Astral Steel","scg","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","2","False","False","0.35"
"1","1","Atarka, World Render","afc","Near Mint","English","","","2025-02-16 22:30:08.180000","176","False","False","4.00"
"1","1","Atraxa's Fall","mom","Near Mint","English","foil","","2025-02-16 22:29:52.167000","176","False","False","0.49"
"1","1","Atris, Oracle of Half-Truths","mul","Near Mint","English","foil","","2025-02-16 22:29:52.167000","34","False","False","0.49"
"2","2","Atrocious Experiment","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","115","False","False",""
"3","3","Atrocious Experiment","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","115","False","False",""
"1","1","Attended Socialite","snc","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","133","False","False",""
"1","1","Attune with Aether","kld","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","145","False","False","0.35"
"1","1","Atzocan Seer","rix","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","153","False","False","0.39"
"1","1","Augmenter Pugilist // Echoing Equation","stx","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","147","False","False","0.49"
"1","1","Augur of Autumn","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","168","False","False","2.49"
"1","1","Auntie's Hovel","lrw","Near Mint","Spanish","foil","","2025-04-20 01:45:12.920000","267","False","False","15.99"
"7","7","Auramancer","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","1","False","False",""
"2","2","Auriok Edgewright","som","Near Mint","English","","","2025-02-16 22:29:52.167000","3","False","False","0.35"
"3","3","Auriok Replica","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","138","False","False","0.35"
"1","1","Auriok Salvagers","5dn","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","4","False","False","0.35"
"2","2","Auriok Sunchaser","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","4","False","False","0.35"
"1","1","Auriok Survivors","nph","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","3","False","False","0.35"
"1","1","Avacynian Priest","isd","Near Mint","English","","","2025-02-16 22:29:52.167000","4","False","False","0.35"
"6","6","Avarax","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","112","False","False",""
"2","2","Avarice Amulet","m15","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","212","False","False","0.69"
"2","2","Aven Fateshaper","dmr","Near Mint","English","","","2025-02-16 22:30:08.180000","40","False","False","0.03"
"6","6","Aven Fisher","dmr","Near Mint","English","","","2025-02-16 22:30:08.180000","41","False","False","0.01"
"1","1","Aven Fisher","10e","Near Mint","English","","","2025-02-16 22:29:52.167000","68","False","False","0.35"
"1","1","Aven Initiate","2x2","Near Mint","English","","","2025-02-16 22:29:20.027000","39","False","False",""
"1","1","Aven Interrupter","otj","Near Mint","English","","","2025-06-08 17:41:23.943000","4","False","False","4.99"
"1","1","Aven Windreader","10e","Near Mint","English","","","2025-02-16 22:29:52.167000","69","False","False","0.35"
"1","1","Avenging Hunter","clb","Near Mint","Spanish","foil","","2025-02-16 22:29:20.027000","215","False","False",""
"1","1","Avenging Hunter","clb","Near Mint","Spanish","","","2025-05-06 01:58:24.797000","215","False","False",""
"1","1","Awaken the Bear","ktk","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","129","False","False","0.35"
"1","1","Ayara, First of Locthwain","mul","Near Mint","English","foil","","2025-02-16 22:29:52.167000","143","False","False","11.99"
"1","1","Azorius Charm","rtr","Near Mint","Spanish","","","2025-04-23 02:16:40.900000","145","False","False",""
"2","2","Azorius Knight-Arbiter","rna","Near Mint","English","","","2025-02-16 22:29:20.027000","154","False","False",""
"1","1","Azorius Locket","rna","Near Mint","English","","","2025-02-16 22:29:20.027000","231","False","False",""
"1","1","Azorius Skyguard","rna","Near Mint","English","","","2025-02-16 22:29:20.027000","155","False","False",""
"1","1","Azor's Gateway // Sanctum of the Sun","rix","Near Mint","English","","","2025-03-16 04:06:20.140000","176","False","False","4.49"
"1","1","Azor's Gateway // Sanctum of the Sun","rix","Near Mint","English","","","2025-04-20 01:45:12.920000","176","False","False","3.99"
"1","1","Azra Oddsmaker","bbd","Near Mint","English","","","2025-03-04 03:01:15.437000","75","False","False","1.29"
"1","1","Baba Lysaga, Night Witch","clb","Near Mint","English","foil","","2025-02-16 22:29:20.027000","266","False","False",""
"1","1","Back for More","iko","Near Mint","English","","","2025-02-16 22:29:52.167000","177","False","False","0.35"
"1","1","Backstreet Bruiser","snc","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","35","False","False",""
"1","1","Backup Agent","snc","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","2","False","False",""
"1","1","Bad Moon","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DDD-48","False","False","2.49"
"1","1","Bag End Porter","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","153","False","False",""
"4","4","Bag of Holding","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","240","False","False",""
"1","1","Bag of Holding","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","299","False","False","0.35"
"1","1","Bag of Holding","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","299","False","False","0.35"
"1","1","Baird, Argivian Recruiter","dmu","Near Mint","Spanish","","","2025-02-26 22:56:15.417000","195","False","False","0.35"
"1","1","Baithook Angler // Hook-Haunt Drifter","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","42","False","False","0.35"
"3","3","Bala Ged Recovery // Bala Ged Sanctuary","znr","Near Mint","English","","","2025-02-16 22:29:52.167000","180","False","False","6.99"
"1","1","Baldur's Gate","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","345","False","False","2.79"
"1","1","Baldur's Gate","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","345","False","False","2.79"
"1","1","Balduvian Horde","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","A25-120","False","False","0.35"
"4","4","Baleful Beholder","afr","Near Mint","English","","","2025-02-16 22:29:52.167000","311","False","False","0.35"
"4","4","Baleful Beholder","afr","Near Mint","English","","","2025-02-16 22:29:52.167000","89","False","False","0.35"
"1","1","Baleful Mastery","pstx","Near Mint","English","","","2025-06-08 19:09:06.127000","64p","False","False",""
"1","1","Ballista Watcher // Ballista Wielder","vow","Near Mint","English","foil","","2025-02-16 22:29:52.167000","143","False","False","0.49"
"1","1","Ballynock Cohort","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","EMA-3","False","False","0.35"
"5","5","Baloth Cage Trap","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","156","False","False","0.35"
"1","1","Balshan Beguiler","ody","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","66","False","False","0.35"
"1","1","Balustrade Spy","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","IMA-80","False","False","0.35"
"3","3","Band Together","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","216","False","False","0.35"
"3","3","Band Together","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","216","False","False","0.35"
"1","1","Bane, Lord of Darkness","clb","Near Mint","Spanish","etched","","2025-02-16 22:29:20.027000","526","False","False",""
"1","1","Bane, Lord of Darkness","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","267","False","False",""
"1","1","Bane's Contingency","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","57","False","False",""
"1","1","Bane's Contingency","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","57","False","False",""
"3","3","Bane's Invoker","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","7","False","False","0.35"
"2","2","Bane's Invoker","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","7","False","False","0.35"
"1","1","Banish from Edoras","ltr","Near Mint","English","","","2025-02-16 22:29:52.167000","1","False","False","0.35"
"4","4","Banishing Light","thb","Near Mint","English","","","2025-02-16 22:29:20.027000","4","False","False",""
"1","1","Banishing Light","khc","Near Mint","English","","","2025-03-04 03:01:15.437000","19","False","False","0.35"
"1","1","Banishment","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","8","False","False","0.35"
"1","1","Banner of Kinship","fdn","Near Mint","English","","","2025-06-08 17:41:23.943000","127","False","False","9.49"
"4","4","Bannerhide Krushok","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","149","False","False","0.35"
"4","4","Bannerhide Krushok","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","149","False","False",""
"7","7","Bar the Gate","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","47","False","False",""
"1","1","Baral and Kari Zev","mom","Near Mint","English","","","2025-02-16 22:29:52.167000","302","False","False","0.49"
"1","1","Baral, Chief of Compliance","mul","Near Mint","English","","","2025-03-20 14:50:53.887000","8","False","False","3.49"
"1","1","Baral, Chief of Compliance","aer","Near Mint","English","","","2025-02-16 22:29:52.167000","28","False","False","3.49"
"3","3","Baral's Expertise","aer","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","29","False","False","0.49"
"4","4","Barbarian Class","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","131","False","False",""
"1","1","Barbarian Ring","plst","Near Mint","English","","","2025-06-08 17:41:23.943000","ODY-313","False","False","1.29"
"1","1","Barbed Battlegear","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","139","False","False","0.35"
"1","1","Barbed Sliver","tmp","Near Mint","English","","","2025-02-16 22:29:52.167000","163","False","False","0.35"
"3","3","Barbed Spike","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","5","False","False",""
"1","1","Barbflare Gremlin","dsc","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","26","False","False","0.49"
"2","2","Bard Class","afr","Near Mint","English","","","2025-02-16 22:29:52.167000","217","False","False","1.29"
"1","1","Bard Class","afr","Near Mint","English","","","2025-04-20 01:45:12.920000","217","False","False","1.79"
"2","2","Barkchannel Pathway // Tidechannel Pathway","khm","Near Mint","English","","","2025-02-16 22:29:52.167000","251","False","False","5.49"
"2","2","Barkhide Mauler","ons","Good (Lightly Played)","Spanish","","","2025-02-16 22:29:52.167000","246","False","False","0.35"
"1","1","Barrage Ogre","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","83","False","False","0.35"
"1","1","Barrage Tyrant","bfz","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","127","False","False","0.49"
